time,open,high,low,close,"Bollinger Upper Band (20,2)","Bollinger Lower Band (20,2)","(20,2) Upper Band 미리보기","(20,2) Lower Band 미리보기","Bollinger Upper Band (4,4)","Bollinger Lower Band (4,4)","(4,4) Lower Band 미리보기","(4,4) Upper Band 미리보기",20-Period Moving Average,120-Period Moving Average,WMA1,WMA1 미리보기,WMA2,WMA2 미리보기,더블비 매도,더블비 매수,원비 매도,원비 매수,아시아 박스 상단값,아시아 박스 하단값,20 SMA,120 SMA,골든 크로스,데드 크로스,Xtrender Up Turn,Xtrender Down Turn,RSI (14),상승 다이버전스,Plot,히든 상승 다이버전스,Plot.1,하락 다이버전스,Plot.2,히든 하락 다이버전스,Plot.3,더블비 매도.1,더블비 매수.1,(매수) signal,(매도) signal,골든 크로스.1,데드 크로스.1,RSI Basis (plot),RSI Upper (plot),RSI Lower (plot),RSI Disp Up (plot),RSI Disp Down (plot),Current RSI Colored (plot)
2023-07-04T03:50:00+09:00,1921.385,1921.445,1921.045,1921.305,1927.5066626932685,1918.478337306748,1927.506662705641,1918.4783372943632,1921.66905091254,1921.0884490874728,1921.088448599834,1921.6690514001712,1922.7322500000023,1918.395333333331,1921.398,1921.398,1921.5881372549015,1921.5881372549015,0,0,0,1,1919.715,1918.51,1922.7322500000023,1918.395333333331,0,0,,,43.22727098914834,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,47.52462647688992,61.590902103744725,33.4583508500351,50.33788160226088,44.71137135151895,43.22727098914834
2023-07-04T04:00:00+09:00,1921.305,1921.905,1921.305,1921.685,1926.9985967472664,1918.46590325275,1926.9985967607947,1918.4659032392096,1921.6757071995687,1921.076792800444,1921.0767923401552,1921.6757076598503,1922.431250000002,1918.419374999998,1921.3685,1921.3685,1921.478071895425,1921.478071895425,0,0,1,0,1919.715,1918.51,1922.431250000002,1918.419374999998,0,0,,,46.04251638238288,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,47.38347313455591,59.023682846841695,35.74326342227013,49.71151507701307,45.05543119209876,46.04251638238288
2023-07-04T04:10:00+09:00,1921.685,1921.835,1921.645,1921.695,1926.052438834307,1918.8100611657087,1926.052438849732,1918.810061150272,1922.037675075964,1920.8973249240491,1920.89732469537,1922.037675304636,1922.185500000002,1918.4465416666644,1921.492,1921.492,1921.4426470588237,1921.4426470588237,0,0,0,0,1919.715,1918.51,1922.185500000002,1918.4465416666644,0,0,,,46.11823790920964,0.0,,0.0,,0.0,46.11823790920964,0.0,46.11823790920964,0,0,0,0,0,0,47.26297454166579,57.02326773424576,37.50268134908582,49.21503318018178,45.3109159031498,46.11823790920964
2023-07-04T04:20:00+09:00,1921.695,1921.785,1921.31,1921.555,1925.265671881196,1919.1053281188204,1925.2656719002389,1919.1053280997653,1922.2168565663387,1920.8181434336748,1920.818143231255,1922.2168567687504,1921.9500000000023,1918.4721666666644,1921.583,1921.583,1921.430359477124,1921.430359477124,0,0,0,0,1919.715,1918.51,1921.9500000000023,1918.4721666666644,0,0,,,45.16267334670122,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,47.06294585643107,54.71629432103593,39.40959739182621,48.593615549352045,45.5322761635101,45.16267334670122
2023-07-04T04:30:00+09:00,1921.555,1921.665,1921.105,1921.31,1924.4028880559265,1919.4971119440904,1924.402888079081,1919.497111920924,1922.188967098593,1920.9310329014208,1920.931032676348,1922.1889673236576,1921.7627500000024,1918.4966666666649,1921.598,1921.598,1921.4265032679737,1921.4265032679737,0,0,0,0,1919.715,1918.51,1921.7627500000024,1918.4966666666649,0,0,,,43.46539266004487,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,46.72032174248953,53.06181815171154,40.37882533326752,47.98862102433393,45.45202246064513,43.46539266004487
2023-07-04T04:40:00+09:00,1921.31,1921.775,1921.265,1921.425,1923.7702670154904,1919.7552329845264,1923.7702670433196,1919.7552329566852,1922.182116026013,1920.940383974,1920.9403837579905,1922.1821162420151,1921.5657500000025,1918.5233333333315,1921.498,1921.498,1921.4089215686276,1921.4089215686276,0,0,0,0,1919.715,1918.51,1921.5657500000025,1918.5233333333315,0,0,,,44.51937137514639,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,46.51070742179019,50.45723946052696,42.56417538305341,47.30001382953754,45.72140101404283,44.51937137514639
2023-07-04T04:50:00+09:00,1921.425,1921.64,1921.385,1921.43,1922.7070048219064,1920.4244951781095,1922.707004872496,1920.4244951275089,1922.071467008593,1920.9210329914204,1920.921032745316,1922.0714672546887,1921.4562500000025,1918.549749999998,1921.4435,1921.4435,1921.41045751634,1921.41045751634,0,0,0,0,1919.715,1918.51,1921.4562500000025,1918.549749999998,0,0,,,44.56775927153818,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,1,46.32566474081381,49.50725940640279,43.144070075224825,46.961983673931606,45.68934580769601,44.56775927153818
2023-07-04T05:00:00+09:00,1921.43,1921.515,1921.15,1921.19,1922.0998326068395,1920.8126673931763,1922.0998326907647,1920.81266730924,1921.7766981265108,1921.083301873503,1921.0833014436969,1921.7766985563087,1921.4017500000025,1918.5720416666647,1921.417,1921.417,1921.416928104575,1921.416928104575,0,0,0,0,1919.715,1918.51,1921.4017500000025,1918.5720416666647,0,0,,,42.64515040829736,0.0,42.64515040829736,0.0,42.64515040829736,0.0,,0.0,,0,0,0,0,0,0,45.97513956628843,49.117974589545405,42.83230454303146,46.60370657093983,45.34657256163704,42.64515040829736
2023-07-04T05:10:00+09:00,1921.19,1921.55,1921.165,1921.455,1921.9316392011383,1920.8718607988776,1921.9316393101024,1920.871860689902,1921.732291084989,1920.9452089150248,1920.9452085363775,1921.732291463628,1921.3697500000023,1918.597999999998,1921.321,1921.321,1921.3964052287583,1921.3964052287583,0,0,0,0,1919.715,1918.51,1921.3697500000023,1918.597999999998,0,0,,,45.44370832172183,0.0,,0.0,,0.0,,0.0,,0,0,1,0,0,0,45.9245270668059,49.181721535679706,42.667332597932095,46.57596596058066,45.27308817303114,45.44370832172183
2023-07-04T05:20:00+09:00,1921.455,1921.455,1921.3,1921.345,1921.7953490723637,1920.944150927652,1921.7953492036536,1920.9441507963509,1921.804650547873,1920.9453494521408,1920.9453491139864,1921.8046508860189,1921.3680000000024,1918.625958333331,1921.3675,1921.3675,1921.4068954248369,1921.4068954248369,0,0,0,0,1919.715,1918.51,1921.3680000000024,1918.625958333331,0,0,,,44.47364874021792,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,45.78634817855943,49.00808363216825,42.56461272495061,46.4306952692812,45.14200108783766,44.47364874021792
2023-07-04T05:30:00+09:00,1921.345,1921.54,1921.235,1921.535,1921.7937039078708,1920.9422960921452,1921.7937040478796,1920.942295952125,1921.7694871441668,1920.940512855847,1920.940512478359,1921.769487521646,1921.3732500000024,1918.653458333331,1921.3555,1921.3555,1921.4054901960783,1921.4054901960783,0,0,0,0,1919.715,1918.51,1921.3732500000024,1918.653458333331,0,0,,,46.59424647065687,0.0,,0.0,,0.0,,0.0,,0,0,0,0,1,0,45.863290873044896,49.2868528319017,42.439728914188095,46.54800326481626,45.17857848127353,46.59424647065687
2023-07-04T05:40:00+09:00,1921.535,1921.755,1921.535,1921.695,1921.804437389595,1920.942062610421,1921.804437521343,1920.9420624786617,1921.8988160186,1920.8636839814144,1920.8636836719083,1921.898816328097,1921.382750000002,1918.687083333331,1921.4275,1921.4275,1921.4255555555555,1921.4255555555555,0,0,0,0,1919.715,1918.51,1921.382750000002,1918.687083333331,0,0,,,48.38201492173647,0.0,,0.0,,0.0,48.38201492173647,1.0,48.38201492173647,0,0,0,0,0,0,46.103169353872666,50.02656108089675,42.17977762684858,46.88784769927748,45.31849100846785,48.38201492173647
2023-07-04T05:50:00+09:00,1921.695,1921.74,1921.29,1921.525,1921.833077171255,1920.932422828762,1921.833077309811,1920.932422690193,1922.017695649401,1920.9973043506125,1920.9973040439368,1922.017695956068,1921.3890000000024,1918.723291666664,1921.553,1921.553,1921.4600653594769,1921.4600653594769,0,0,0,0,1919.715,1918.51,1921.3890000000024,1918.723291666664,0,0,,,46.59718623874498,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,46.150218581003365,50.12664188440223,42.173795277604505,46.945503241683134,45.3549339203236,46.59718623874498
2023-07-04T07:00:00+09:00,1921.525,1921.615,1921.225,1921.51,1921.8435611199425,1920.9344388800744,1921.84356125516,1920.9344387448448,1922.020580054329,1921.0294199456848,1921.0294196224484,1922.0205803775568,1921.413250000002,1918.7613749999975,1921.56,1921.56,1921.469183006536,1921.469183006536,0,0,0,0,,,1921.413250000002,1918.7613749999975,0,0,,,46.43441428421686,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,46.177284838452266,49.9216780111911,42.43289166571344,46.92616347300003,45.4284062039045,46.43441428421686
2023-07-04T07:10:00+09:00,1921.51,1921.585,1921.425,1921.52,1921.838341234672,1920.9881587653456,1921.8383413836448,1920.9881586163597,1921.8657071871287,1921.266792812884,1921.2667923152749,1921.8657076847303,1921.454250000002,1918.7972916666645,1921.554,1921.554,1921.4757516339869,1921.4757516339869,0,0,0,0,,,1921.454250000002,1918.7972916666645,0,0,,,46.56841630779324,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,1,46.21453545457998,49.27960801553628,43.149462893623685,46.82754996677124,45.60152094238872,46.56841630779324
2023-07-04T07:20:00+09:00,1921.52,1921.6,1921.475,1921.58,1921.7272198849005,1921.1812801151168,1921.727220120309,1921.181279879695,1921.8692565990293,1921.255743400984,1921.2557429152157,1921.8692570847895,1921.4637500000024,1918.840958333331,1921.5355,1921.5355,1921.4821568627456,1921.4821568627456,0,0,0,0,,,1921.4637500000024,1918.840958333331,0,0,,,47.41837040915378,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,46.32918640263463,49.504570633776126,43.153802171493126,46.96426324886293,45.694109556406325,47.41837040915378
2023-07-04T07:30:00+09:00,1921.58,1921.58,1921.32,1921.505,1921.7403156490016,1921.1871843510155,1921.740315874615,1921.1871841253896,1921.642720643966,1921.4247793560476,1921.4247779544187,1921.6427220455864,1921.4732500000025,1918.867291666664,1921.5425,1921.5425,1921.4939215686277,1921.4939215686277,0,0,0,1,,,1921.4732500000025,1918.867291666664,0,0,,,46.42425441499014,0.0,,0.0,,0.0,,0.0,,0,0,0,0,1,0,46.33824049904944,49.42672904181059,43.24975195628828,46.95593820760166,45.720542790497205,46.42425441499014
2023-07-04T07:40:00+09:00,1921.505,1921.69,1921.445,1921.54,1921.7416574587908,1921.2048425412256,1921.7416576808523,1921.204842319152,1921.6490604031435,1921.40843959687,1921.4084382654212,1921.6490617345837,1921.4842500000025,1918.9027083333308,1921.531,1921.531,1921.496797385621,1921.496797385621,0,0,1,0,,,1921.4842500000025,1918.9027083333308,0,0,,,46.98285099255504,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,46.3996319746214,49.41380929884035,43.38545465040245,47.00246743946519,45.79679650977761,46.98285099255504
2023-07-04T07:50:00+09:00,1921.54,1921.545,1921.23,1921.28,1921.7445432311697,1921.2239567688464,1921.7445434458425,1921.2239565541624,1921.648831525516,1921.4236684744976,1921.423667084734,1921.6488329152708,1921.4735000000023,1918.935208333331,1921.5355,1921.5355,1921.5027777777775,1921.5027777777775,0,0,0,1,1921.69,1921.225,1921.4735000000023,1918.935208333331,0,0,,,43.36570186906961,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,1,46.11068625028314,49.21882343470431,43.00254906586197,46.73231368716737,45.489058813398906,43.36570186906961
2023-07-04T08:00:00+09:00,1921.28,1921.28,1920.005,1920.865,1921.7484742038048,1921.198525796212,1921.748474420563,1921.1985255794416,1921.9417331856012,1921.010766814412,1921.0107664862824,1921.9417335137225,1921.4475000000025,1918.9676249999973,1921.433,1921.433,1921.4783333333328,1921.4783333333328,0,1,0,1,1921.69,1921.225,1921.4475000000025,1918.9676249999973,0,0,,1.1813957821841026,38.2974690917552,0.0,38.2974690917552,0.0,38.2974690917552,0.0,,0.0,,0,1,0,0,0,0,45.366570330423336,49.71115979817424,41.02198086267244,46.23548822397352,44.49765243687315,38.2974690917552
2023-07-04T08:10:00+09:00,1920.865,1921.08,1920.75,1921.025,1921.8288067132253,1921.066193286792,1921.828806869536,1921.0661931304687,1922.3730926709425,1920.221907329071,1920.2219071870643,1922.3730928129407,1921.4335000000024,1919.0038749999976,1921.1885,1921.1885,1921.4104248366016,1921.4104248366016,0,0,0,0,1921.69,1921.225,1921.4335000000024,1919.0038749999976,0,0,,,41.15302636891953,0.0,,0.0,,0.0,,0.0,,0,0,1,0,0,0,44.96528042932773,49.57798475916494,40.35257609949053,45.887821295295176,44.04273956336029,41.15302636891953
2023-07-04T08:20:00+09:00,1921.025,1921.055,1920.865,1920.925,1921.853322352845,1921.0136776471725,1921.8533224992511,1921.0136775007536,1922.2028290212447,1920.1521709787685,1920.1521708334335,1922.2028291665715,1921.3955000000024,1919.0408749999976,1921.0795,1921.0795,1921.3657189542485,1921.3657189542485,0,0,0,0,1921.69,1921.225,1921.3955000000024,1919.0408749999976,0,0,,,39.90985014571767,0.0,,0.0,,0.0,,0.0,,0,0,0,0,1,0,44.483810878507725,49.57753379515691,39.39008796185854,45.50255546183756,43.46506629517789,39.90985014571767
2023-07-04T08:30:00+09:00,1920.925,1921.0,1920.815,1920.815,1921.8532540974015,1920.9377459026152,1921.8532542255723,1920.9377457744324,1921.6581588564209,1920.389341143593,1920.389340902834,1921.6581590971712,1921.3515000000025,1919.0832916666643,1920.9785,1920.9785,1921.313366013072,1921.313366013072,0,0,0,0,1921.69,1921.225,1921.3515000000025,1919.0832916666643,0,0,,,38.5309954130393,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,43.91687607227264,49.63167001572537,38.2020821288199,45.05983486096319,42.77391728358209,38.5309954130393
2023-07-04T08:40:00+09:00,1920.815,1921.17,1920.815,1921.165,1921.8527492521612,1920.8502507478556,1921.852749367352,1920.8502506326531,1921.220389119126,1920.594610880887,1920.594610392733,1921.220389607272,1921.3320000000024,1919.130291666664,1920.895,1920.895,1921.251307189542,1921.251307189542,0,0,0,0,1921.69,1921.225,1921.3320000000024,1919.130291666664,0,0,,,45.03773038598671,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,44.023624102150166,49.73510920296517,38.31213900133516,45.165921122313165,42.881327081987166,45.03773038598671
2023-07-04T08:50:00+09:00,1921.165,1921.4,1921.08,1921.31,1921.8304012539843,1920.833598746033,1921.8304013698328,1920.8335986301724,1921.4981545341652,1920.466845465848,1920.466845169644,1921.4981548303613,1921.3320000000024,1919.183666666664,1920.998,1920.998,1921.2321241830064,1921.2321241830064,0,0,0,0,1921.69,1921.225,1921.3320000000024,1919.183666666664,0,0,,,47.51638121290309,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,44.35626763650759,50.21467291972992,38.497862353285264,45.527948693152055,43.18458657986312,47.51638121290309
2023-07-04T09:00:00+09:00,1921.31,1921.555,1920.995,1921.36,1921.83040125959,1920.8335987404264,1921.8304013698328,1920.8335986301724,1921.8325147868848,1920.2749852131285,1920.274985016997,1921.832514983008,1921.3287500000029,1919.2357083333309,1921.129,1921.129,1921.230784313726,1921.230784313726,0,0,0,0,1921.69,1921.225,1921.3287500000029,1919.2357083333309,0,0,-3.1895099941121448,,48.38084786628766,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,44.73956099172474,50.83195866144491,38.647163322004566,45.95804052566877,43.5210814577807,48.38084786628766
2023-07-04T09:10:00+09:00,1921.36,1921.755,1921.045,1921.455,1921.825528183111,1920.8319718169057,1921.82552829184,1920.831971708166,1922.0146147783248,1920.3103852216889,1920.3103850424404,1922.0146149575648,1921.3300000000024,1919.2841666666643,1921.2515,1921.2515,1921.2342156862744,1921.2342156862744,0,0,0,0,1921.69,1921.225,1921.3300000000024,1919.2841666666643,0,0,,,50.06382430665072,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,45.24663368838436,51.76478382542551,38.7284835513432,46.55026371579259,43.943003660976125,50.06382430665072
2023-07-04T09:20:00+09:00,1921.455,1921.615,1920.93,1921.21,1921.8279154694017,1920.832084530615,1921.8279155834928,1920.832084416512,1921.7416653511948,1920.9033346488184,1920.903334275544,1921.7416657244607,1921.3310000000024,1919.321791666664,1921.3685,1921.3685,1921.248823529412,1921.248823529412,0,0,0,0,1921.69,1921.225,1921.3310000000024,1919.321791666664,0,0,,,45.906898400139866,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,45.30951604188488,51.74542805092879,38.87360403284098,46.59669844369366,44.022333640076106,45.906898400139866
2023-07-04T09:30:00+09:00,1921.21,1921.7,1920.86,1921.685,1921.8278659912285,1920.8341340087889,1921.827866101812,1920.8341338981936,1921.6874088578943,1920.980091142119,1920.980090689172,1921.6874093108331,1921.342500000003,1919.359458333331,1921.3235,1921.3235,1921.2354901960784,1921.2354901960784,0,0,1,1,1921.69,1921.225,1921.342500000003,1919.359458333331,0,0,,,53.89915401952455,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,46.12757680166009,53.60533189756888,38.64982170575131,47.62312782084184,44.63202578247834,53.89915401952455
2023-07-04T09:40:00+09:00,1921.685,1922.145,1921.44,1921.615,1921.860510433968,1920.8244895660491,1921.8605105382396,1920.8244894617665,1922.1172097912283,1920.7377902087849,1920.7377899819287,1922.1172100180763,1921.3560000000027,1919.3899999999976,1921.464,1921.464,1921.2770588235296,1921.2770588235296,1,0,1,0,1921.69,1921.225,1921.3560000000027,1919.3899999999976,0,0,,,52.66425195849684,0.0,,0.0,,0.0,,0.0,,1,0,0,1,0,0,46.7501172927874,54.8113351391254,38.688899446449405,48.362360862055,45.1378737235198,52.66425195849684
2023-07-04T09:50:00+09:00,1921.615,1921.645,1921.045,1921.26,1921.8874657232705,1920.8245342767464,1921.887465824902,1920.8245341751035,1922.221369586057,1920.7611304139557,1920.7611301996544,1922.22136980035,1921.3422500000029,1919.4137499999977,1921.539,1921.539,1921.31091503268,1921.31091503268,0,0,0,0,1921.69,1921.225,1921.3422500000029,1919.4137499999977,0,0,,,46.80721020162825,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,1,46.75555471267701,54.820412232887136,38.69069719246687,48.36852621671903,45.142583208634974,46.80721020162825
2023-07-04T10:00:00+09:00,1921.26,1921.945,1920.115,1920.4,1921.86868571136,1920.8158142886573,1921.8686858192696,1920.815814180736,1922.2813680490328,1920.6036319509803,1920.6036317644605,1922.2813682355445,1921.2775000000024,1919.4282916666643,1921.4465,1921.4465,1921.3047385620916,1921.3047385620916,0,1,0,1,1921.69,1921.225,1921.2775000000024,1919.4282916666643,0,0,,6.541895613152276,36.280541734784,0.0,36.280541734784,1.0,36.280541734784,0.0,,0.0,,0,1,0,0,0,0,45.75793442906814,54.781167802934576,36.73470105520171,47.56258110384143,43.953287754294855,36.280541734784
2023-07-04T10:10:00+09:00,1920.4,1922.75,1920.09,1922.445,1921.920185620332,1920.6348143796856,1921.9201857101705,1920.6348142898348,1923.2841623231784,1919.195837676835,1919.1958376021123,1923.2841623978927,1921.3235000000027,1919.456208333331,1921.0295,1921.0295,1921.204640522876,1921.204640522876,0,0,0,0,1921.69,1921.225,1921.3235000000027,1919.456208333331,0,0,,,59.56666855705015,0.0,,0.0,,0.0,,0.0,,0,0,1,0,0,0,47.073051965066426,58.00588430020222,36.14021962993064,49.25961843209358,44.88648549803927,59.56666855705015
2023-07-04T10:20:00+09:00,1922.445,1923.19,1922.3,1922.37,1922.138939027753,1920.5080609722647,1922.138939097416,1920.5080609025897,1924.3654726359475,1918.4945273640656,1918.4945273107608,1924.365472689244,1921.3665000000024,1919.4790416666644,1921.5115,1921.5115,1921.3390849673203,1921.3390849673203,0,0,0,0,1921.69,1921.225,1921.3665000000024,1919.4790416666644,0,0,7.266543994529034,,58.71913391359748,0.0,,0.0,,0.0,,0.0,,0,0,0,1,1,0,48.18220262683129,60.43121075954755,35.933194494115035,50.63200425337454,45.73240100028804,58.71913391359748
2023-07-04T10:30:00+09:00,1922.37,1922.37,1921.345,1921.625,1922.2990346146312,1920.4339653853865,1922.2990346785416,1920.4339653214636,1925.001718313146,1918.2357816868669,1918.2357816428157,1925.0017183571897,1921.3717500000027,1919.4962499999976,1921.8875,1921.8875,1921.45954248366,1921.45954248366,0,0,0,0,1921.69,1921.225,1921.3717500000027,1919.4962499999976,0,0,,,50.96232529939667,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,48.44697621469466,60.837281291343146,36.05667113804617,50.92503723002436,45.96891519936496,50.96232529939667
2023-07-04T10:40:00+09:00,1921.625,1923.215,1921.46,1923.035,1922.308853278947,1920.4346467210707,1922.3088533415523,1920.4346466584527,1924.9958179516952,1918.4241820483176,1918.42418200183,1924.995817998175,1921.4445000000028,1919.5241666666643,1921.89,1921.89,1921.4915686274512,1921.4915686274512,0,0,0,0,1921.69,1921.225,1921.4445000000028,1919.5241666666643,0,0,,,61.36475196569604,0.0,,0.0,,0.0,61.36475196569604,0.0,61.36475196569604,0,0,0,0,0,0,49.67724057193288,63.58400495922474,35.770476184641026,52.45859344939126,46.89588769447451,61.36475196569604
2023-07-04T10:50:00+09:00,1923.035,1923.035,1921.57,1921.66,1922.6283913825105,1920.2606086175072,1922.6283914328508,1920.2606085671548,1924.3716165980045,1920.3658834020089,1920.3658833276056,1924.3716166724,1921.4522500000028,1919.536874999998,1922.42,1922.42,1921.679705882353,1921.679705882353,0,0,0,0,1921.69,1921.225,1921.4522500000028,1919.536874999998,0,0,,,50.1846879260572,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,1,49.72556889137329,63.66575642520998,35.78538135753661,52.51360639814063,46.937531384605954,50.1846879260572
2023-07-04T11:00:00+09:00,1921.66,1921.79,1920.635,1920.81,1922.63964822856,1920.264851771458,1922.6396482795355,1920.26485172047,1924.4922628359243,1919.8527371640885,1919.8527370998488,1924.4922629001564,1921.415750000003,1919.5395416666645,1922.1365,1922.1365,1921.703594771242,1921.703594771242,0,0,0,0,1921.69,1921.225,1921.415750000003,1919.5395416666645,0,0,,10.86209583819032,44.75619388394802,0.0,44.75619388394802,0.0,44.75619388394802,0.0,,0.0,,0,0,0,0,0,0,49.25229508114232,63.25160170936028,35.25298845292435,52.05215640678591,46.45243375549872,44.75619388394802
2023-07-04T11:10:00+09:00,1920.81,1921.405,1920.705,1921.405,1922.6345783539089,1920.1969216461089,1922.634578398986,1920.19692160102,1924.9789510938724,1918.5860489061408,1918.5860488583537,1924.978951141652,1921.422000000003,1919.5493333333316,1921.5915,1921.5915,1921.6278431372548,1921.6278431372548,0,0,0,0,1921.69,1921.225,1921.422000000003,1919.5493333333316,0,0,,,48.92134102123646,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,49.22077564686557,63.087401202660885,35.35415009107025,51.99410075802463,46.44745053570651,48.92134102123646
2023-07-04T11:20:00+09:00,1921.405,1921.92,1921.405,1921.54,1922.6392607797472,1920.2047392202703,1922.6392608264125,1920.2047391735937,1924.9893552390747,1918.4656447609384,1918.465644712967,1924.9893552870385,1921.4557500000035,1919.5669583333315,1921.4405,1921.4405,1921.6196078431367,1921.6196078431367,0,0,0,0,1921.69,1921.225,1921.4557500000035,1919.5669583333315,0,0,,,49.845315016819065,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,49.28025558686114,62.43516600965554,36.12534516406674,51.91123767142002,46.64927350230226,49.845315016819065
2023-07-04T11:30:00+09:00,1921.54,1921.69,1921.25,1921.62,1922.646507137676,1920.2649928623416,1922.646507181469,1920.2649928185372,1922.660300651504,1920.047199348509,1920.0471992316045,1922.6603007684007,1921.4855000000032,1919.5872499999975,1921.3655,1921.3655,1921.6232352941172,1921.6232352941172,0,0,0,0,1921.69,1921.225,1921.4855000000032,1919.5872499999975,0,0,,,50.41769948029737,0.0,,0.0,,0.0,,0.0,,0,0,0,0,1,0,49.38858357671221,62.118310175150064,36.65885697827435,51.934528896399776,46.84263825702464,50.41769948029737
2023-07-04T11:40:00+09:00,1921.62,1921.76,1921.22,1921.76,1922.661360877534,1920.309639122484,1922.6613609266344,1920.309639073372,1922.6141336484525,1920.0733663515605,1920.0733662371929,1922.6141337628128,1921.5272500000035,1919.6111249999976,1921.472,1921.472,1921.6310130718955,1921.6310130718955,0,0,0,0,1921.69,1921.225,1921.5272500000035,1919.6111249999976,0,0,,,51.46165978022148,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,49.586019405617854,61.64662984824798,37.525408962987726,51.99814149414388,47.17389731709183,51.46165978022148
2023-07-04T11:50:00+09:00,1921.76,1921.995,1921.435,1921.595,1922.6796017511467,1920.3748982488707,1922.6796017980168,1920.37489820199,1922.0959097077505,1921.0665902922624,1921.0665900027243,1922.0959099972808,1921.566250000003,1919.6492916666648,1921.6385,1921.6385,1921.65137254902,1921.65137254902,0,0,0,0,1921.69,1921.225,1921.566250000003,1919.6492916666648,0,0,,,50.12220495780473,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,49.63708469630232,60.58376815057961,38.69040124202503,51.82642138715777,47.44774800544686,50.12220495780473
2023-07-04T12:00:00+09:00,1921.595,1922.36,1921.44,1922.33,1922.6713692489457,1920.461130751072,1922.671369301189,1920.4611306988168,1921.95321050249,1921.3042894975229,1921.3042890612228,1921.9532109387828,1921.624500000003,1919.6941666666644,1921.644,1921.644,1921.65045751634,1921.65045751634,0,0,1,0,1921.69,1921.225,1921.624500000003,1919.6941666666644,0,0,,,55.65876647383176,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,50.21057819892417,61.14537571902598,39.27578067882236,52.39753770294453,48.0236186949038,55.65876647383176
2023-07-04T12:10:00+09:00,1922.33,1922.755,1922.115,1922.51,1922.7612404286876,1920.4877595713303,1922.7612404811164,1920.4877595188896,1923.0164914130837,1920.6360085869296,1920.6360084679911,1923.0164915320145,1921.684500000003,1919.7559583333311,1921.9245,1921.9245,1921.7296732026143,1921.7296732026143,0,0,0,0,1921.69,1921.225,1921.684500000003,1919.7559583333311,0,0,2.6230131614865364,,56.919951811846296,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,50.84956616205961,62.007077632550335,39.692054691568885,53.08106845615775,48.61806386796147,56.919951811846296
2023-07-04T12:20:00+09:00,1922.51,1922.815,1922.205,1922.685,1922.8739615592813,1920.495038440737,1922.873961610952,1920.4950383890543,1923.573372778873,1920.52412722114,1920.5241271233997,1923.5733728766056,1921.7507500000036,1919.8209166666643,1922.198,1922.198,1921.8231699346409,1921.8231699346409,0,0,0,0,1921.69,1921.225,1921.7507500000036,1919.8209166666643,0,0,,,58.16576577238685,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,51.54634707732887,63.02946808451868,40.06322607013905,53.84297127876683,49.2497228758909,58.16576577238685
2023-07-04T12:30:00+09:00,1922.685,1923.57,1922.62,1923.455,1923.006298706467,1920.495201293551,1923.006298751709,1920.4952012482977,1923.9396986499069,1920.6203013501065,1920.62030126032,1923.9396987396851,1921.8507500000032,1919.9011249999976,1922.4525,1922.4525,1921.9276143790848,1921.9276143790848,0,0,0,0,1921.69,1921.225,1921.8507500000032,1919.9011249999976,0,0,,,63.2074359116047,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,52.65692696630752,65.16404982353376,40.14980410908127,55.158351537752765,50.15550239486227,63.2074359116047
